3.6299999999999999e+00	7.8300000000000001e+00
7.8899999999999997e+00	1.2850000000000000e+01
1.2160000000000000e+01	1.7680000000000000e+01
1.7370000000000001e+01	2.0469999999999999e+01
2.1789999999999999e+01	2.1910000000000000e+01
